ts_code,name,management,custodian,fund_type,found_date,benchmark
004469.OF,汇添富鑫益定开A,汇添富基金,中国工商银行,债券型,20170420,中债综合指数收益率
004470.OF,汇添富鑫益定开C,汇添富基金,中国工商银行,债券型,20170420,中债综合指数收益率
519632.OF,银河君辉3个月,银河基金,交通银行,债券型,20170420,中债综合全价指数收益率
160723.SZ,嘉实原油LOF,嘉实基金,中国银行,股票型,20170420,WTI原油价格收益率*100%
004589.OF,民生加银腾元宝B,民生加银基金,中国银行,货币市场型,20170419,七天通知存款利率(税后)
519334.OF,浦银安盛盛勤3个月定开A,浦银安盛基金,中国民生银行,债券型,20170419,中证综合债指数收益率
519335.OF,浦银安盛盛勤3个月定开C,浦银安盛基金,中国民生银行,债券型,20170419,中证综合债指数收益率
004413.OF,建信民丰回报,建信基金,中国民生银行,混合型,20170418,中证全债指数收益率*80%+中证500指数收益率*20%
003537.OF,招商招利宝A,招商基金,中国银行,货币市场型,20170417,人民币活期存款基准利率(税后)
003390.OF,江信一年定开,江信基金,中国光大银行,债券型,20170417,中债总财富(总值)指数收益率
003538.OF,招商招利宝B,招商基金,中国银行,货币市场型,20170417,人民币活期存款基准利率(税后)
004435.OF,博时逆向投资C,博时基金,中国银行,混合型,20170414,沪深300指数收益率*70%+中债综合财富(总值)指数收益率*30%
002004.OF,工银瑞信新机遇C,工银瑞信基金,中国银行,混合型,20170414,一年期人民币定期存款基准利率(税后)*60%+中证800指数收益率*40%
004436.OF,汇添富年年泰A,汇添富基金,中国工商银行,混合型,20170414,中债综合财富指数收益率*80%+沪深300指数收益率*20%
004437.OF,汇添富年年泰C,汇添富基金,中国工商银行,混合型,20170414,中债综合财富指数收益率*80%+沪深300指数收益率*20%
004152.OF,先锋日添利B,先锋基金,渤海银行,货币市场型,20170414,七天通知存款利率(税后)
004151.OF,先锋日添利A,先锋基金,渤海银行,货币市场型,20170414,七天通知存款利率(税后)
003542.OF,财通纯债C,财通基金,中国工商银行,债券型,20170414,中债综合(全价)指数收益率
003205.OF,财通可转债C,财通基金,中国工商银行,债券型,20170414,中证可转换债券指数收益率*80%+中债综合指数收益率*10%+沪深300指数收益率*10%
003184.OF,财通中证ESG100指数增强C,财通基金,上海银行,股票型,20170414,中证财通中国可持续发展100(ECPI ESG)指数收益率*95%+银行活期存款利率(税后)*5%
004390.OF,平安转型创新A,平安基金,平安银行,混合型,20170414,沪深300指数收益率*50%+中证综合债指数收益率*50%
003204.OF,财通收益增强C,财通基金,中国工商银行,债券型,20170414,中债综合指数收益率
004391.OF,平安转型创新C,平安基金,平安银行,混合型,20170414,沪深300指数收益率*50%+中证综合债指数收益率*50%
519654.OF,银河丰利,银河基金,北京银行,债券型,20170414,中债-金融债券总指数收益率
002003.OF,工银瑞信新机遇A,工银瑞信基金,中国银行,混合型,20170414,一年期人民币定期存款基准利率(税后)*60%+中证800指数收益率*40%
004278.OF,东方红智逸沪港深,东证资管,招商银行,混合型,20170414,中债综合指数收益率*60%+沪深300指数收益率*30%+恒生指数收益率(经汇率估值调整)*10%
003545.OF,东兴兴利A,东兴基金,中国农业银行,债券型,20170414,中债综合全价指数收益率*90%+沪深300指数收益率*10%
004547.OF,华夏稳定双利债券A,华夏基金,中国建设银行,债券型,20170414,中证综合债券指数*80%+一年期定期存款利率(税后)*20%
004434.OF,博时逆向投资A,博时基金,中国银行,混合型,20170414,沪深300指数收益率*70%+中债综合财富(总值)指数收益率*30%
004449.OF,上银慧增利,上银基金,浦发银行,货币市场型,20170414,七天通知存款利率(税后)
002276.OF,中邮纯债恒利A,中邮基金,中国农业银行,债券型,20170413,中国债券综合财富指数
002277.OF,中邮纯债恒利C,中邮基金,中国农业银行,债券型,20170413,中国债券综合财富指数
004548.OF,中银中高等级C,中银基金,中国民生银行,债券型,20170412,中债综合全价(总值)指数
004218.OF,前海开源裕和A,前海开源基金,招商银行,混合型,20170412,中证全债指数收益率*70%+沪深300指数收益率*30%
004448.OF,博时汇智回报,博时基金,中国工商银行,混合型,20170412,沪深300指数收益率*80%+中债综合财富(总值)指数收益率*20%
161631.SZ,人工智能LOF,融通基金,中国建设银行,股票型,20170410,中证人工智能主题指数收益率*95%+银行人民币活期存款利率(税后)*5%
004292.OF,鹏华沪深港互联网,鹏华基金,中国农业银行,股票型,20170406,中证沪港深互联网指数*80%+中证综合债指数收益率*20%
004139.OF,中邮军民融合,中邮基金,中国农业银行,混合型,20170401,中证军工指数收益率*60%+上证国债指数收益率*40%
004332.OF,恒生前海沪港深新兴,恒生前海基金,中国农业银行,混合型,20170401,中证新兴产业指数收益率*50%+恒生指数收益率(使用估值汇率折算)*25%+中证全债指数收益率*20%+金融机构人民币活期存款基准利率(税后)*5%
004387.OF,广发汇安18个月C,广发基金,平安银行,债券型,20170331,中债综合指数(总财富)收益率*90%+银行1年期定期存款利率(税后)*10%
004386.OF,广发汇安18个月A,广发基金,平安银行,债券型,20170331,中债综合指数(总财富)收益率*90%+银行1年期定期存款利率(税后)*10%
004417.OF,兴全货币B,兴证全球基金,兴业银行,货币市场型,20170331,六个月银行定期存款利率(税后)
003361.OF,前海开源瑞和C,前海开源基金,交通银行,债券型,20170330,中债综合指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%
003360.OF,前海开源瑞和A,前海开源基金,交通银行,债券型,20170330,中债综合指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%
004093.OF,金元顺安桉盛A,金元顺安基金,宁波银行,债券型,20170330,中债综合指数收益率
519212.OF,万家宏观择时多策略,万家基金,招商银行,混合型,20170330,沪深300指数收益率*50%+中证全债指数收益率*50%
004477.OF,嘉实沪港深回报,嘉实基金,中国银行,混合型,20170329,沪深300指数收益率*45%+恒生指数收益率*45%+中债综合财富指数收益率*10%
501019.SH,军工基金LOF,国泰基金,中国建设银行,股票型,20170329,国证航天军工指数收益率*95%+银行活期存款利率(税后)*5%
004262.OF,招商招禧宝B,招商基金,交通银行,货币市场型,20170329,人民币活期存款基准利率(税后)
004501.OF,嘉实现金添利,嘉实基金,中国银行,货币市场型,20170329,人民币活期存款利率(税后)
004261.OF,招商招禧宝A,招商基金,交通银行,货币市场型,20170329,人民币活期存款基准利率(税后)
004148.OF,圆信永丰多策略精选,圆信永丰基金,兴业银行,混合型,20170329,沪深300指数收益率*65%+上证国债指数收益率*35%
004393.OF,安信合作创新,安信基金,中国银行,混合型,20170329,沪深300指数收益率*40%+中证全债指数收益率*40%+恒生AH股H指数收益率*20%
004341.OF,农银汇理尖端科技,农银汇理基金,中信银行,混合型,20170329,中证800指数收益率*65%+中证全债指数收益率*35%
003197.OF,光大安诚A,光大保德信基金,中国工商银行,债券型,20170328,中债综合财富(总值)指数收益率*90%+沪深300指数收益率*10%
003198.OF,光大安诚C,光大保德信基金,中国工商银行,债券型,20170328,中债综合财富(总值)指数收益率*90%+沪深300指数收益率*10%
003025.OF,新华红利回报,新华基金,中国工商银行,混合型,20170327,沪深300指数收益率*50%+中国债券总指数收益率*50%
004360.OF,创金合信量化核心C,创金合信基金,中国工商银行,混合型,20170327,沪深300指数收益率*80%+中债综合财富(总值)指数收益率*20%
004359.OF,创金合信量化核心A,创金合信基金,中国工商银行,混合型,20170327,沪深300指数收益率*80%+中债综合财富(总值)指数收益率*20%
004357.OF,南方智慧精选,南方基金,中国建设银行,混合型,20170327,沪深300指数收益率*60%+上证国债指数收益率*40%
003010.OF,中融盈泽中短债C,中融基金,中国邮政储蓄银行,债券型,20170327,中债总财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%
003009.OF,中融盈泽中短债A,中融基金,中国邮政储蓄银行,债券型,20170327,中债总财富(1-3年)指数收益率*80%+一年期定期存款利率(税后)*20%
167702.OF,德邦量化优选A,德邦基金,国泰君安,股票型,20170324,沪深300指数收益率*95%+银行活期存款利率(税后)*5%
003680.OF,华润元大润泰双鑫A,华润元大基金,中国农业银行,债券型,20170324,中债综合财富指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%
003723.OF,华润元大润泰双鑫C,华润元大基金,中国农业银行,债券型,20170324,中债综合财富指数收益率*90%+沪深300指数收益率*5%+恒生指数收益率*5%
167703.OF,德邦量化优选C,德邦基金,国泰君安,股票型,20170324,沪深300指数收益率*95%+银行活期存款利率(税后)*5%
002024.OF,红塔红土稳健回报C,红塔红土基金,广州农商银行,混合型,20170324,沪深300指数*55%+中债总指数(财富)*45%
004374.OF,华泰保兴吉年丰A,华泰保兴基金,中国银行,混合型,20170324,沪深300指数收益率*70%+中债总指数(全价)收益率*30%
002602.OF,易方达丰惠,易方达基金,中国建设银行,混合型,20170324,中债新综合指数收益率*70%+沪深300指数收益率*25%+金融机构人民币活期存款基准利率(税后)*5%
002023.OF,红塔红土稳健回报A,红塔红土基金,广州农商银行,混合型,20170324,沪深300指数*55%+中债总指数(财富)*45%
004375.OF,华泰保兴吉年丰C,华泰保兴基金,中国银行,混合型,20170324,沪深300指数收益率*70%+中债总指数(全价)收益率*30%
004264.OF,海富通瑞合纯债,海富通基金,宁波银行,债券型,20170324,中证全债指数收益率
004284.OF,华宝新优选一年,华宝基金,中国银行,混合型,20170323,沪深300指数收益率*50%+上证国债指数收益率*50%
004277.OF,浦银安盛安和回报C,浦银安盛基金,中国民生银行,混合型,20170323,中证全债指数收益率*80%+沪深300指数收益率*20%
004276.OF,浦银安盛安和回报A,浦银安盛基金,中国民生银行,混合型,20170323,中证全债指数收益率*80%+沪深300指数收益率*20%
004317.OF,前海开源沪港深裕鑫C,前海开源基金,交通银行,混合型,20170323,沪深300指数收益率*50%+中证全债指数收益率*30%+恒生指数收益率*20%
004063.OF,华夏恒融,华夏基金,中国工商银行,债券型,20170323,中债综合指数
003494.OF,富国天惠精选成长C,富国基金,中国工商银行,混合型,20170323,沪深300指数收益率*70%+中债综合全价指数收益率*25%+同业存款利率*5%
004318.OF,国寿安保尊裕优化回报A,国寿安保基金,中国建设银行,债券型,20170323,中债综合(全价)指数收益率
004075.OF,交银医药创新A,交银施罗德基金,中国工商银行,股票型,20170323,中证医药卫生指数收益率*85%+中证综合债券指数收益率*15%
004141.OF,兴业瑞丰6个月,兴业基金,浦发银行,债券型,20170323,中国债券综合全价指数收益率
004316.OF,前海开源沪港深裕鑫A,前海开源基金,交通银行,混合型,20170323,沪深300指数收益率*50%+中证全债指数收益率*30%+恒生指数收益率*20%
004319.OF,国寿安保尊裕优化回报C,国寿安保基金,中国建设银行,债券型,20170323,中债综合(全价)指数收益率
002005.OF,工银瑞信新得利,工银瑞信基金,中国民生银行,混合型,20170323,中债综合财富指数收益率*70%+沪深300指数收益率*30%
004212.OF,中融量化智选A,中融基金,中国工商银行,混合型,20170322,中证500指数收益率*80%+中证综合债指数收益率*20%
004453.OF,前海开源盈鑫A,前海开源基金,中国民生银行,混合型,20170321,沪深300指数收益率*70%+中证全债指数收益率*30%
673100.OF,西部利得沪深300指数增强A,西部利得基金,平安银行,股票型,20170321,沪深300指数收益率*95%+商业银行活期存款利率(税后)*5%
004454.OF,前海开源盈鑫C,前海开源基金,中国民生银行,混合型,20170321,沪深300指数收益率*70%+中证全债指数收益率*30%
004209.OF,大成智惠量化多策略,大成基金,中国工商银行,混合型,20170321,沪深300指数收益率*50%+中债综合指数收益率*50%
519331.OF,浦银安盛盛跃纯债C,浦银安盛基金,广州农商银行,债券型,20170321,中证综合债指数收益率
519330.OF,浦银安盛盛跃纯债A,浦银安盛基金,广州农商银行,债券型,20170321,中证综合债指数收益率
511770.SH,金鹰增益货币ETF,金鹰基金,招商证券,货币市场型,20170320,七天通知存款利率(税后)
001725.OF,汇添富中国高端制造A,汇添富基金,中国农业银行,股票型,20170320,申银万国制造业指数收益率*80%+中债综合指数收益率*20%
003593.OF,国泰景气行业,国泰基金,中国工商银行,混合型,20170320,沪深300指数收益率*50%+中债综合指数收益率*50%
004355.OF,嘉实丰和,嘉实基金,中国农业银行,混合型,20170320,沪深300指数收益率*80%+中债总财富指数收益率*20%
003952.OF,兴业嘉瑞6个月定开A,兴业基金,中国民生银行,债券型,20170320,中国债券综合全价指数收益率
